name,address,lat,lng
Funicular del Tibidabo,"Barcelona, , Spain",41.41644444,2.131083333
Dream Night at Opium Mar Barcelona,"Paseo Maritimo, 34, Barcelona, 08005, Spain",41.4030112,2.136953205
KER Barcelona,"Carrer de Tarragona, 141, 08014 Barcelona (B), Barcelona, , Spain",41.37835141,2.145401254
SUTTON CLUB BARCELONA,"Tuset 13, Barcelona, 08006, Spain",41.39563682,2.15132906
Espanya,"Barcelona, , Spain",41.37503611,2.149163889
El Carmelo,"Barcelona, , Spain",41.41833611,2.154436111
Paseo de Gracia,"Barcelona, , Spain",41.39277778,2.163611111
La Boqueria,"Barcelona, , Spain",41.38194444,2.171944444
Recinte Modernista de Sant Pau,"C/ Sant Antoni Maria Claret, 167, Barcelona, 08025, Spain",41.41123738,2.17429147
Boulevard Barcelona,"La Rambla 27, Barcelona, 08002, Spain",41.37883094,2.175107252
Tablao CordobÃ©s,"Ramblas, 35, Barcelona, 08002, Spain",41.37916407,2.174976548
Encants Barcelona,"castillejos 158 , Barcelona, 08013, Spain",41.4013762,2.185803082
EstaciÃ_n de San AndrÃ©s Condal,"Barcelona, , Spain",41.43555556,2.191388889
La Sagrera,"Barcelona, , Spain",41.42293333,2.186913889
Piratas Barcelona,"MuntanyÃ , 14, Barcelona, 08026, Spain",41.41096869,2.188647736
Torre Agbar,"Barcelona, , Spain",41.40333333,2.189444444
Bac de Roda,"Barcelona, , Spain",41.41379722,2.193738889
BesÃ_s Mar,"Barcelona, , Spain",41.41515,2.216236111
Up&Down Barcelona,"Avinguda Doctor MaraÃ±Ã_n 17, Barcelona, 08028, Spain",41.38121837,2.114539527
Shoko - ClivillÃ© Guest List,"Pg. Maritimo de la Barceloneta 36, Barcelona, , Spain",41.38521897,2.197061499
Opium Mar Barcelona  - Lista VIP / Guest List,"Passeig Maritim de la Barceloneta, 34, Barcelona, 08005, Spain",41.38532854,2.196869791
Habana Barcelona,"Passeig Joan de BorbÃ_,74 (esquina c/Escar), Barcelona, 08039, Spain",41.37558777,2.188061403
Monument a Colom - Monumento a ColÃ_n - Columbus Monument,"PlaÃ§a del Portal de la Pau, Barcelona, 08039 Barcelona, Spain",41.3766044,2.177388914
World Trade Center Barcelona,"Barcelona, , Spain",41.37138889,2.181666667
Funicular de Vallvidrera,"Barcelona, , Spain",41.41172778,2.108563889
El Boo,"Platja Nova Mar Bella, EspigÃ_ de Bac de Roda 1, Barcelona, 08005, Spain",41.39947738,2.214614134
Sala Hoboken,"Sala Hoboken, Sant Cugat del VallÃ¨s, 08174, Spain",41.4216032,2.0974526
Escola d'Art Floral,"Ctra de Sant Cugat 114-132 (acceso al aparcamiento)  por c/ CÃ noves nÂº 12-  Masia Can Soler, Barcelona, 08035, Spain",41.4255928,2.132651333
Mercat Nou,"Barcelona, , Spain",41.37317222,2.133763889
Can Masdeu,,41.44555556,2.1575
Sotavento Beach-Club Bcn,"Passeig MarÃ_tim de la Barceloneta, 34, Barcelona, 08005, Spain",41.38554695,2.197365301
Paso de Zebra festival,"Carrer de les carretes  nÂº 13 bajos  RAVAL 08001 bcn, Barcelona, 08001, Spain",41.40653908,2.105903914
Parc de Pedralbes,Spain,41.387592,2.117699
Maybe Barcelona,"Avinguda del Doctor MaraÃ±Ã_n, 17 , Barcelona, 08028, Spain",41.38128826,2.114418816
Universal,"Carrer de MariÃ  CubÃ_, 182, Barcelona, Spain",41.395081,2.144182
Centre Esportiu Joan MirÃ_,"C/ DiputaciÃ_, 17, Barcelona, Spain",41.37904,2.151681
Monk Barcelona,"Carrer de Pau Claris, 92, Barcelona, Spain",41.390273,2.170548
New York,"Carrer Dels Escudellers, 5, Barcelona, Spain",41.37916,2.175923
Arena Madre,"Carrer de Balmes, 32, Barcelona, Spain",41.388421,2.163971
Jamboree,"PlaÃ§a Reial, 17, Barcelona, Spain",41.379723,2.175301
Luz de Gas,"Carrer de Muntaner, 246, Barcelona, Spain",41.394594,2.148974
The Sutton Club,"Calle Tuset, 13, Barcelona, Spain",41.396003,2.151687
KGB,"Carrer de ca l'Alegre de Dalt, 55, Barcelona, Spain",41.409181,2.160975
Razzmatazz,"Carrer dels AlmogÃ vers, 122, Barcelona, Spain",41.397732,2.191077
GÃ_ell Palace,"Carrer Nou de la Rambla, 3-5, Barcelona, Spain",41.378885,2.17424
Galeria Manbrot,"Carrer dels Mirallers, 7, Barcelona, Spain",41.384123,2.1808
PlaÃ§a de Sant AgustÃ_,"Barcelona, Spain",41.380674,2.171791
MontjuÃ¯c Castle,"Carretera de MontjuÃ¯c, 66, Barcelona, Spain",41.36401,2.165508
Jardins del Mirador,"Barcelona, Spain",41.367106,2.168885
Barcelona Zoo,"Parc de la Ciutadella, s/n, Barcelona, Spain",41.386823,2.190346
Mies van der Rohe Pavilion,"Av. Francesc Ferrer i GuÃ rdia, 7, Barcelona, Spain",41.370585,2.14993
Museu D'HistÃ_ria De Catalunya,"Palau de Mar, PlaÃ§a de Pau Vila, 3, Barcelona, Spain",41.381023,2.18581
Casa Amatller,"Passeig de GrÃ cia, 41, Barcelona, Spain",41.391586,2.165124
Parc de L'Espanya Industrial,"Calle Muntadas, 1-37, Barcelona, Spain",41.377416,2.140467
Museu de la Xocolata,"Carrer del ComerÃ§, 36, Barcelona, Spain",41.387677,2.181665
Jardins del Palau Robert,"Barcelona, Spain",41.395859,2.158839
Casa Museu GaudÃ_,"Park GÃ_ell, Carretera del Carmel, 23A, Barcelona, Spain",41.414451,2.153558
Barcelona Museum of Contemporary Art,"PlaÃ§a Ã€ngels, 1, Barcelona, Spain",41.383191,2.166867
Museu Nacional d'Art de Catalunya,"Palau Nacional, Parc de MontjuÃ¯c, s/n, Barcelona, Spain",41.36844,2.15357
Aribau Multicines,"Carrer d'Aribau, 8-10, Barcelona, Spain",41.385898,2.162424
Bosque Multicines,"Rambla del Prat, 16, Barcelona, Spain",41.401511,2.15185
IcÃ¡ria Yelmo Cineplex,"Centro Comercial El Centre de la Vila Port Olimpic, Calle Salvador Espriu, 61, Barcelona, Spain",41.390606,2.198283
Centro de Cultura ContemporÃ¡nea de Barcelona,"Montalegre, 5, Barcelona, Spain",41.383764,2.166495
Verdi,"Carrer de Verdi, 32, Barcelona, Spain",41.404339,2.157786
Camp Nou,"Carrer d'Aristides Maillol, 12, Barcelona, Spain",41.380899,2.122819
Renoir Floridablanca,"Calle Floridablanca, 135, Barcelona, Spain",41.381644,2.162546
PlaÃ§a de la Palmera de Sant MartÃ_,Spain,41.419884,2.204915
Picasso Museum,"Carrer Montcada, 15-23, Barcelona, EspaÃ±a",41.385153,2.180988
Parc del Clot,Spain,41.408006,2.190281
PlaÃ§a de la Vila de GrÃ cia,"Barcelona, Spain",41.400261,2.157631
PlaÃ§a de la Virreina,"Barcelona, Spain",41.404981,2.15724
Comedia,"Passeig de GrÃ cia, 13, Barcelona, Spain",41.389418,2.167683
DiR Castillejos,"Carrer de los Castillejos, 388, Barcelona, Spain",41.41254,2.170511
PlaÃ§a d'Osca,"Barcelona, Spain",41.376039,2.138704
Aire de Barcelona,"Passeig de Picasso, 22, Barcelona, Spain",41.387086,2.183544
CosmoCaixa,"Carrer d'Isaac Newton, 26, Barcelona, Spain",41.413171,2.130886
FundaciÃ_ Antoni TÃ pies,"Carrer d'AragÃ_, 255, Barcelona, Spain",41.391547,2.163795
Joan MirÃ_ Foundation,"Parc de MontjuÃ¯c, s/n, Barcelona, EspaÃ±a",41.3685,2.160184
JardÃ_ BotÃ nic,"Carrer del Doctor Font i Quer, 2, Barcelona, Spain",41.361634,2.157019
Archaeology Museum of Catalonia,"Passeig de Santa Madrona, 39 - 41, Barcelona, Spain",41.369744,2.157668
Parc de la Pegaso,"Barcelona, Spain",41.42707,2.188937
PlaÃ§a d'ÃÅngel PestaÃ±a,Spain,41.441437,2.179673
Jardins del TurÃ_ del Putget,Spain,41.408292,2.14237
Jardins del Clot de la Mel,Spain,41.412038,2.194594
Cinemes Girona,"Carrer de Girona, 175, Barcelona, Spain",41.399582,2.164637
Aribau Club 2 Salas,"Gran Via de les Corts Catalanes, 565, Barcelona, Spain",41.384677,2.161558
Parc del GuinardÃ_,"Calle Garriga i Roca, 1-13, Barcelona, Spain",41.419459,2.167354
Parc de Sant MartÃ_,"C/ Menorca, 64, Barcelona, Spain",41.419679,2.198145
PlaÃ§a del CongrÃ©s EucarÃ_stic,"Barcelona, Spain",41.425782,2.18095
Parc de l'EstaciÃ_ del Nord,Spain,41.393604,2.184126
Parc de les AigÃ_es,Spain,41.413159,2.165489
Lauren Horta,"Passeig de Maragall, 415-417, Barcelona, Spain",41.428828,2.162676
Parc del Centre del Poblenou,"Barcelona, Spain",41.407503,2.200877
Parc de Joan MirÃ_,"Calle Tarragona, 74, Barcelona, Spain",41.378056,2.148421
PlaÃ§a del GuinardÃ_,"Barcelona, Spain",41.42159,2.175289
Parc de la Guineueta,Spain,41.440038,2.173412
PlaÃ§a dels Nou Pins,"Barcelona, Spain",41.443808,2.182337
Estadi Municipal Joan Serrahima,"Carrer del PolvorÃ_, 3-7, Barcelona, Spain",41.365591,2.144075
PlaÃ§a de la Vall d'Hebron,"Barcelona, Spain",41.421621,2.141182
PlaÃ§a de BacardÃ_,"Barcelona, Spain",41.429853,2.163747
Park GÃ_ell,"Carrer d'Olot, 5, Barcelona, Spain",41.414495,2.152694
Parc de Carles I,Spain,41.3889,2.193596
Parc de l'Oreneta,"Barcelona, Spain",41.399386,2.11095
Jardins de Can Miralletes,Spain,41.413658,2.178646
Parc de la Barceloneta,"paseo Maritimo de la Barceloneta, 15, Barcelona, Spain",41.382833,2.192691
PlaÃ§a dels Porxos,Spain,41.414587,2.199199
PlaÃ§a de Sant VicenÃ§ de SarriÃ ,"Barcelona, Spain",41.397334,2.124184
Parc de la Unitat,"Barcelona, Spain",41.436631,2.157089
Parc de Monterols,Spain,41.402316,2.141035
Parc TurÃ_ de la Peira,"Passeig de Fabra i Puig, 396-408, Barcelona, Spain",41.433105,2.165902
Jardins de Can Altamira,"Barcelona, Spain",41.404135,2.132158
Parc Esportiu de Can DragÃ_,Spain,41.434078,2.182178
PlaÃ§a de la Sagrada FamÃ_lia,"Barcelona, EspaÃ±a",41.402812,2.173117
Jardins de Joana TomÃ s,"Barcelona, Spain",41.412186,2.188207
Parc de Diagonal-Mar,"Barcelona, Spain",41.407808,2.213706
Jardins de Can Sentmenat,"Barcelona, Spain",41.402685,2.114739
PlaÃ§a de Joan Corrades,"Barcelona, Spain",41.373124,2.144353
Sala Apolo,"Carrer Nou de la Rambla, 113, Barcelona, Spain",41.374396,2.169553
Jardins del PrÃ_ncep de Girona,"Barcelona, Spain",41.409861,2.168371
Museu Blau,"Carrer de Leonardo Da Vinci, 4, Barcelona, Spain",41.410789,2.220654
Club Catwalk,"RamÃ_n Trias Fargas, 2, Barcelona, Spain",41.385884,2.196682
Jardins de MercÃ¨ Rodoreda,"Barcelona, Spain",41.411085,2.144227
PlaÃ§a de les GlÃ_ries Catalanes,"PlaÃ§a de les GlÃ_ries Catalanes, s/n, Barcelona, Spain",41.4034,2.18687
Jardins de MossÃ¨n Cinto Verdaguer,Spain,41.366886,2.164606
PlaÃ§a de SÃ_ller,Spain,41.433984,2.176269
PlaÃ§a de Santes Creus,"Barcelona, Spain",41.429988,2.16231
PlaÃ§a de Santa Madrona,"Barcelona, Spain",41.373552,2.156302
Jardins de Laribal,"Barcelona, Spain",41.368282,2.158671
Jardins de la Maternitat,Spain,41.382767,2.124859
Museu De L'ErÃ_tica,"La Rambla, 96, Barcelona, Spain",41.38229,2.172589
Parc Creueta del Coll,"Passeig de la Mare de DÃ©u del Coll, 77, Barcelona, Spain",41.418624,2.146727
PlaÃ§a dels Voluntaris OlÃ_mpics,"Barcelona, Spain",41.387812,2.196198
Parc de la Trinitat,"Via de BÃ rcino, s/n, Santa Coloma de Gramanet, Barcelona, Spain",41.449206,2.195458
Jardins de William Shakespeare,Spain,41.390174,2.11771
Arts Santa MÃ_nica,"La Rambla, 7, Barcelona, Spain",41.377222,2.176029
JardÃ_ dels Drets Humans,"Barcelona, Spain",41.360991,2.136827
Jardins de la Casa Bloc,"Barcelona, Spain",41.441182,2.189669
PlaÃ§a del General Moragues,"Barcelona, Spain",41.417999,2.190892
Jardins de Maria BaldÃ_,"Barcelona, Spain",41.413208,2.145924
PlaÃ§a d'IslÃ ndia,"Barcelona, Spain",41.416988,2.188554
PlaÃ§a del Rom Cremat,"Barcelona, Spain",41.422148,2.183107
Parc de la Maquinista de Sant Andreu,Spain,41.436716,2.195336
PlaÃ§a del Doctor Serrat,"Barcelona, Spain",41.411529,2.186534
PlaÃ§a de Rovira i Trias,"Barcelona, Spain",41.407632,2.158367
Parc de la Font del RacÃ_,"Barcelona, Spain",41.415892,2.130746
PlaÃ§a de l'Escultor Ramir Rocamora,"Barcelona, Spain",41.393875,2.106371
PlaÃ§a de la Verneda,"Barcelona, Spain",41.423365,2.200833
Jardins de Can Ferrero,"Barcelona, Spain",41.358249,2.142086
Jardins de la MediterrÃ nia,"Barcelona, Spain",41.359746,2.140693
Parc de Josep Serra MartÃ_,Spain,41.442605,2.166229
Parc de la Vall d'Hebron,"Barcelona, Spain",41.428753,2.147172
Filmoteca de Catalunya,"PlaÃ§a de Salvador SeguÃ_, 1, Barcelona, Spain",41.378676,2.170958
Jardins d'Elies Ortiz,"Barcelona, Spain",41.356306,2.142789
PlaÃ§a de les Corts,Spain,41.386261,2.136712
Jardins de Frederica Montseny,Spain,41.418696,2.175917
Innova Park,"Carrer de Monlau, 26, Barcelona, Spain",41.423655,2.190534
Jardins de 'Petra Kelly,Spain,41.365431,2.163273
Jardins d'Elx,"Barcelona, Spain",41.42318,2.187861
Verdi Park,"Carrer de Torrijos, 49, Barcelona, Spain",41.404355,2.157768
Jardins de MenÃ©ndez y Pelayo,"Barcelona, Spain",41.409693,2.153981
PlaÃ§a Verda de la Prosperitat,Spain,41.442554,2.183756
PlaÃ§a de l'Assemblea de Catalunya,"Barcelona, Spain",41.424967,2.18812
PlaÃ§a del BarÃ_ de Viver,"Barcelona, Spain",41.447877,2.199886
Labyrinth Park,"Passeig dels Castanyers, 1, Barcelona, Spain",41.437939,2.14754
Ciutadella park,"Passeig Picasso, 21, Barcelona, EspaÃ±a",41.389257,2.183998
Collserola Park,"Carretera de l'EsglÃ©sia, 92, Barcelona, EspaÃ±a",41.432236,2.095943
DiR Club HispÃ ,"C/ Jorge Manrique, 15-19, Barcelona, Spain",41.431326,2.149598
Jardins de Manuel J. Arnalot,"Barcelona, Spain",41.426367,2.136764
Jardins de MariÃ  CaÃ±ardo Lacasta,Spain,41.437217,2.148395
Museu Casa Verdaguer,"Carretera de l'EsglÃ©sia, 104, Barcelona, Spain",41.419721,2.099805
PlaÃ§a del Coll de Finestrelles,"Barcelona, Spain",41.388893,2.103796
Tibidabo Amusement Park,"PlaÃ§a Tibidabo, 3-4, Barcelona, EspaÃ±a",41.421641,2.119434
Bonasport Restaurant,"Carrer de Vista Bella, 11, Barcelona, Spain",41.411079,2.129555
Atlantic,"Calle Lluis Muntadas, 2, Barcelona, Spain",41.415412,2.131551
Fitness Lleure,"Carrer d'Hurtado., 5, Barcelona, Spain",41.4101,2.141259
Rosebud,"Carrer d'AdriÃ  Margarit, 27, Barcelona, Spain",41.411652,2.128413
Jardins de Manuel Blancafort,"Barcelona, Spain",41.411579,2.144324
Jardins de La Tamarita,"Barcelona, Spain",41.410611,2.135563
Artmansdecor,"Carrer GetsemanÃ_, 4, Barcelona, Spain",41.425042,2.139928
Jardins del Doctor Comas i Llobera,"Barcelona, Spain",41.416512,2.142007
Jardins de MariÃ  Manent,"Barcelona, Spain",41.410281,2.140799
Jardins de la VilÂ·la AmÃ¨lia,Spain,41.392513,2.122708
Jardins de RubiÃ_ i TudurÃ_,"Barcelona, Spain",41.392074,2.114491
PlaÃ§a dels Jardins de TÃ_quio,"Barcelona, Spain",41.393861,2.112983
Jardins de la ViÅ€la CecÃ_lia,"Barcelona, Spain",41.393618,2.121846
PlaÃ§a de Carmen TÃ_rtola Valencia,"Barcelona, Spain",41.394759,2.120794
PlaÃ§a de Pere Figuera i Serra,"Barcelona, Spain",41.399317,2.122862
siam chai spa,"Carrer d'Ivorra, 19, Barcelona, Spain",41.397155,2.122604
La Villa Bar,"Carrer d'AnglÃ_, 94, Barcelona, Spain",41.406566,2.119598
Parc de Joan ReventÃ_s,Spain,41.402263,2.116962
The Music & Entertaiment Fact.,"Carrer de Carme Karr, 17, Barcelona, Spain",41.398357,2.120872
Jardins de la Creu de Pedalbes,"Barcelona, Spain",41.394948,2.112882
PlaÃ§a de Josep Puig Esteve,"Barcelona, Spain",41.395315,2.119954
Jardins de Hellen Keller Adams,"Barcelona, Spain",41.392166,2.111931
JardÃ_ de Carme Serrallonga,"Barcelona, Spain",41.407184,2.120132
PlaÃ§a de MossÃ¨n Miquel Vall i MundÃ_,"Barcelona, Spain",41.403562,2.109663
JardÃ_ de Joan Llarch,"Barcelona, Spain",41.397682,2.119716
Jardins de SarriÃ  Vell,"Barcelona, Spain",41.407065,2.120776
CIne Gran Sarria,"Ronda del General Mitre, 38 - 44, Barcelona, Spain",41.394685,2.13377
Diagonal Dir,"Carrer de Ganduxer, 25-27, Barcelona, Spain",41.393601,2.136558
O2 Centro Wellness Pedralbes,"Carrer d'Eduardo Conde, 2-6, Barcelona, Spain",41.391102,2.123347
Kieser Training,"Carrer de Muntaner, 529, Barcelona, Spain",41.404172,2.136245
La Sala Magali,"Carrer de MariÃ  CubÃ_, 205, Barcelona, Spain",41.394777,2.143888
Bucaro,"Carrer d'Aribau, 195, Barcelona, Spain",41.397606,2.141354
TurÃ_ parc,"Avda. de Pau Casals, 19, Barcelona, Spain",41.394551,2.140714
DiR Tres Torres,"C/ VergÃ_s, 4, Barcelona, Spain",41.399864,2.131192
Centro Pilar Dominguez,"Passeig de Manuel Girona, 51, Barcelona, Spain",41.39185,2.126575
Berger Gallery,"Avinguda Diagonal, 505, Barcelona, Spain",41.391628,2.14163
Tasneem Gallery,"Carrer de Castellnou, 51, Barcelona, Spain",41.39615,2.128984
GOLDEN KYU - Artes Marciales Barcelona,"Ronda del General Mitre, 23, Barcelona, Spain",41.393828,2.132134
Bar Moma,"Carrer de Calaf, 50, Barcelona, Spain",41.396221,2.142364
Jardins del Doctor Samuel Hahnemann,"Barcelona, Spain",41.391805,2.137251
Jardins de Josep Amat,"Barcelona, Spain",41.405196,2.142515
Jardins de Joan Vinyoli,"Barcelona, Spain",41.39337,2.128468
Jardins d'Olga Sacharoff,"Barcelona, Spain",41.391154,2.133839
Jardins de Dolors Chopitea,"Barcelona, Spain",41.395434,2.125803
Jardins del Doctor Roig i RaventÃ_s,"Barcelona, Spain",41.403402,2.130257
Jardins de Can Senillosa,"Barcelona, Spain",41.394797,2.124143
Jardins de Can CastellÃ_,"Barcelona, Spain",41.398959,2.140146
Jardins del Camp de SarriÃ ,"Barcelona, Spain",41.393186,2.133308
JardÃ_ de les Tres Torres,"Barcelona, Spain",41.398641,2.134131
Jardins de Piscines i Esports,Spain,41.393401,2.136956
FIOL Quadres i Marcs,"Carrer de Muntaner, 434, Barcelona, Spain",41.400204,2.141255
Astrolabius (Ramon Cordoba de Dalmases),"Carrer Mandri, 64, Barcelona, Spain",41.405108,2.131986
Consorci del Parc de Collserola,"CamÃ_ Mig de Can Balasch, Barcelona, Spain",41.40132,2.136447
PFK Entrenadores Personales Barcelona,"Carrer de Ganduxer, 126, Barcelona, Spain",41.40295,2.131508
Augusta Institute,"Via Augusta, 336, Barcelona, Spain",41.39985,2.124241
The Artist's Studio,"Calle Roca y Batlle, 5 local, Barcelona, Spain",41.409302,2.140763
Pop up Art Gallery Antonio Climent,"Carrer del Rector Ubach, 55, Barcelona, Spain",41.397383,2.142549
Centralsa SarriÃ¡ S.L.,"PlaÃ§a de Sant VicenÃ§ de SarriÃ , 2, Barcelona, Spain",41.397246,2.124039
International Dancing Amusement S.L.,"PlaÃ§a de Joaquim Folguera, 8, Barcelona, Spain",41.405829,2.138516
PlaÃ§a de l'Orient,"Barcelona, Spain",41.397649,2.128507
Jardins de Blanca Selva I Henry,"Barcelona, Spain",41.391632,2.131478
PlaÃ§a de Ferran Casablancas,"Barcelona, Spain",41.40147,2.133384
PROTRAINING,"Avinguda Diagonal, 618, Barcelona, Spain",41.39229,2.141052
PlaÃ§a de Rafael Benet,"Barcelona, Spain",41.396675,2.126707
PlaÃ§a d'Ã€ngel Rodriguez,"Barcelona, Spain",41.392213,2.133742
PlaÃ§a de MartÃ_ i Llaurador,"Barcelona, Spain",41.394675,2.131096
Outplann,"Via Augusta, 158, Barcelona, Spain",41.399605,2.144148
Jardins d'Enric Sagnier,"Barcelona, Spain",41.401661,2.143908
Nick Spa & Sport Club,"Passeig de la Font d'en Fargas, 6, Barcelona, Spain",41.427098,2.1658
Gimnasio Barcelona Virgin Active,"Heron City Can Drago, Carrer d'Andreu Nin, S/N, Barcelona, Spain",41.435553,2.180679
Ateneu Hortenc,"Carrer de Pere Pau, 8, Barcelona, Spain",41.430138,2.160308
Louise se va,"PlaÃ§a d'Eivissa, 11, Barcelona, Spain",41.430816,2.160632
Club Esports Fabra gym,"Passeig de Fabra i Puig, 318, Barcelona, Spain",41.43054,2.169651
