name,address,lat,lng
Oftalmologia Clinic,Sabino Arana (Recinte Maternitat),41.3869197,2.123106102
METRO Horta,,41.42959965,2.160487175
asepeyo,,41.42317928,2.179267211
TMB Mallorca-Navas de Tolosa,"Mallorca, 645-651",41.41393177,2.189267278
Parada 1945 Bus TMB,Avinguda d'Esplugues,41.39154906,2.1113826
Linea Bus TMB 75,,41.39605844,2.115878226
BesÌ_s,"CamÌ_ de la Verneda, 1-5",41.42425102,2.20382698
Meridiana,,41.43148768,2.184100467
IMI,Tanger 98,41.40285558,2.192184251
La Mater,,41.38502272,2.123595032
Som Salut,C/ Sancho de Avila 180,41.40373115,2.196740418
Parada BUS 1441,"Passeig de la Vall d'Hebron, 241-251",41.43956696,2.159315723
Clinica Dental Dr Mendieta,,41.39233259,2.131001539
FAC,,41.4140053,2.105259006
Renfe Club Lounge (VIP),Sants EstaciÌ_,41.37847504,2.139340639
Parada Autobus 0335,"Avinguda de l'ExÌ¬rcit, 7",41.38696341,2.111656114
Ronda Dalt Sort. 8,,41.40057268,2.113850988
Avinyo,Carrer avinyo,41.38064386,2.177654641
TMB Parada 1222 24/92,,41.4148551,2.158822375
Muelle Adosado - Terminal D,Passeig Escullera,41.35444162,2.176622818
Tramvia Blau Tibidabo,"Carrer de Manuel ArnÌ_s, 2",41.41603768,2.131811775
Bus,"Carrer de Pedrell, 76",41.424372,2.164236903
Parada BUS 0073,"Carrer de Josep GarÌ_, 5-9",41.41682429,2.13319736
Clinica DermatolÌ_gica Dermik,"Carrer de les Escoles Pies, 103",41.403903,2.127558
"Parada Bus 0883 - 97, 104, Interurbans",Pl. Mossen ClapÌ©s,41.44210411,2.186601293
Audiencia Provincial,,41.39055494,2.182103746
Metges de Catalunya,"Carrer de Consell de Cent, 471",41.3993061,2.176511
Parada de taxis,Avinguda de l'Estatut de Catalunya,41.4247897,2.158417725
Consulat Honorari de la RepÌ_blica de LetÌ_nia a Barcelona,,41.404892,2.125236
Sanitas Millenium Dental,Diagonal 495,41.39229669,2.142811333
Radar Diagonal,"Av Diagonal, 686",41.38659674,2.120632772
Avinguda De Mistral,Avinguda De Mistral,41.37670391,2.156796455
Bicing 343,C\ de Sao Paulo,41.43924998,2.198656163
BCNFM Barcelona Fashion Meeting,Peru 230,41.41401,2.20493
SAR La Salut,carrer Antequera 8,41.41408963,2.156768442
B:SM,,41.38610805,2.126547901
Diputacio de Barcelona. Edifici del Rellotge,"Comte d'Urgell, 187",41.38827919,2.1501059
Bicing 29,"C\ ProvenÌ_a, 363",41.40109697,2.169712617
INSS,concepcion arenal 299,41.43313944,2.184412479
SalÌ_ de l'automÌ_bil,,41.37311432,2.151540014
Centre CÌ_vic Urgell,"Urgell, 145",41.38700633,2.152091609
Departament de Territori i Sostenibilitat,Av. Josep Terradellas 2-6,41.38027248,2.142106399
Parada de Bus 0856,Arizala,41.37651442,2.12502496
Propdental - Sant MartÌ_,"Andrade, 45",41.41198361,2.195823387
Agencia Tributaria,Joan d'Austria 39,41.39273174,2.192328274
Unitat Polivalent Barcelona Nord,"Avinguda del JordÌÊ, 10",41.42630089,2.139397058
parada autobus 41 Forum,"Passeig del Taulat, 278",41.41013062,2.218408916
Casal gent gran Basconia,"carrer basconia, 42",41.43616594,2.18700931
Ronda General Mitre,,41.40042737,2.13519191
Ministerio De Justicia - Garcilaso,,41.42304944,2.18483966
Dentista Gabriel Navarro,,41.461778,2.179615
Les Cotxeres TMB,Ctra. de Horta a Cerdanyola,41.43961973,2.154643421
Mutua Universal,"Balmes, 17",41.38753901,2.165240746
Centro De Control Collserola,,41.41561171,2.136481703
Sant Pere Claver FundaciÌ_ sanitaria,"carrer vila i vila, 16",41.37295838,2.173201176
Cap Rec Comptal,,41.38779659,2.181450991
Clinica Dental Les Palmeres (Instituts Bucodentals de Barcelona),"Gran de Sant Andreu, 124",41.43082235,2.189626694
MC Mutual,Diagonal 398,41.39866423,2.166622564
Torre Calatrava,Lluis Companys,41.36428049,2.150616646
"TMB Parada Bus 1104 [92, 114, N6]",Serdenya 561,41.41312703,2.161624
Parking Plaza Roquetas,Mina de la ciudad,41.44829152,2.173988179
Parking,,41.41165,2.141031
FGC Tres Torres,Via Augusta,41.39782604,2.130196112
Unipresalud,Av. Tibidabo 32,41.4142063,2.134587782
Aula 1 CaixaForum,,41.37216877,2.145046098
Trambaix T2,,41.388024,2.12606
Oficina De L'habitatge,"Canet, 24",41.398641,2.123144
Nautalia Viajes,Carrer Coroleu 1 (esquina Gran Sant Andreu 171),41.43265635,2.189304829
Vibo Viajes,C/Via Julia 106,41.44163,2.17727
Vibo Viajes,Dante Alighieri 123,41.42619,2.15756
Vibo Viajes,Fabra I Puig 304,41.43333,2.16667
Vibo Viajes,Guipuscoa 73,41.42219,2.19445
Ona QuiroprÌÊctica,"Torrent de l'Olla, 100",41.40137463,2.158244848
UrgÌ¬ncies Sant Pau,"Carrer de Sant QuintÌ_, 87",41.41535,2.175522
Parada 1025 Ronda De dalt- Moneders. Bus 60,,41.389828,2.108045
Centre Medic Congres,Pardo 10-12,41.426366,2.182438
CIE Centro de Internamiento de Extranjeros Barcelona,,41.32776885,2.124663987
Zona de Practicas de  Coche y Moto,"Carrer del Foc, 112-128",41.35947384,2.147530366
Parada Bus 0391,,41.375323,2.144815
The Consumer Goods Forum 2011 Barcelona,,41.409572,2.219655
Agencia Tributaria,"Gran vÌ_a corts catalanes, 474",41.37969,2.155617177
clinica dental josep m. clemente,,41.405513,2.144053
FGC Vallvidrera Superior,Carrer de les Alberes 18,41.413986,2.105787
Clinica Dental Cartella,"Plaza Alvaro Cunqueiro,3",41.428208,2.169533
Bus 70 carrer badal,Carrer badal,41.375404,2.130558
ClÌ_nica Dental Carmen MatÌ_,"Carrer de BorrÌÊs, 32-40",41.44061427,2.177091543
BBVA Oficina,"Via Augusta, 290",41.39781314,2.129548905
SCIAS - Hospital De Barcelona,Av. Diagonal 660,41.38941001,2.129956405
PÌÊrking La Verneda,,41.425287,2.19895
Ronda De Dalt _ Sortida 7,,41.43333796,2.146182705
Parada Bus Nå_ 72,,41.36656593,2.134352846
Liber 2011,"PlaÌ_a Eusebi GÌ_ell, 6",41.390526,2.11374
Institut Municipal d'Hisenda,Av. Litoral 30,41.38830049,2.197551839
Tramvia Blau,,41.4106364,2.1362
Veterinae,Galileu 310-314,41.38534182,2.131524116
Puerta de GaudÌ_,Manel Girona,41.3919743,2.127528191
Sem,,41.447104,2.176316
Bicing 244 - Felip II,C. de Felip II 214,41.42724305,2.178028982
Terminal B Port Of Barcelona,,41.36007551,2.179550376
Nit Bus N1,,41.43414577,2.174266512
Reumatologia y Enfermedades Osteoarticulares Dr. Grau,"Carrer d'Amilcar, 33",41.42880028,2.172159859
Parada TMB 0796,,41.407246,2.192242
Chupasangre,,41.440034,2.199661
Adeslas Carles III,Carles III,41.38694848,2.12661022
The Hub,,41.409628,2.128816
Calle de PavÌ_a,Calle de PavÌ_a,41.37255205,2.130709091
CH Dental,Berlin 83,41.384243,2.140588
Parada Bus 10600: Ctra. de MatarÌ_ - Argentina,Carretera de MatarÌ_,41.426909,2.206426
Racc,,41.40442909,2.140547908
MS Nieuw Amsterdam,,41.36065556,2.175403859
Parada BUS 1769,Badal 78,41.36931444,2.132832981
TMB horta,CamÌ_ del Notari 1,41.44004012,2.154479027
Parada Bus 0997,Mandri,41.40430993,2.132775447
Diposit municipal,"Vall de hebron, 138",41.42785161,2.143573826
Centre Diagnostic Biomedic Hospital clinic Analisis,,41.39023576,2.151055576
Felicity Ace,,41.33072197,2.144603133
Wallenius Wilhelmsen Torrens,,41.33055,2.145903
Ibrahim Dede,,41.33845,2.149688
Clinica Dental i EstÌ©tica La Maquinista,Passatge Posoltega,41.43809617,2.196696997
Asiatic Wind,,41.33884,2.149533
MSC Komodo,,41.341258,2.150202
MSC Antwerp,,41.344952,2.149119
"Edifici Serradell, Llars Mundet",,41.43602223,2.143986249
Hospitalen,,41.447125,2.176095
La Casa Del Giova,Can travi,41.4326142,2.150238425
MC Prevencio,,41.42279175,2.185233261
Vall Par,Carrer de Vall-Par,41.419391,2.135714
Urgencias Teknon,,41.40639578,2.126902642
TMB Bus 46,,41.37189776,2.145415372
As Scotia,,41.353062,2.17027
UniÌ_ DemocrÌÊtica,,41.392162,2.183704
Centre Medic Vila OlÌ_mpica,Av. Icaria 182,41.39249428,2.198363274
ClÌ_nica Dental Ortoimplant,,41.441886,2.190841
TMB LÌ_nea 3,Palau Reial,41.38546435,2.117780943
TMB LÌ_nea 3,PlaÌ_a del Centre,41.38429735,2.130330349
ComunicaciÌ_ Web i Xarxes Socials,"La Rambla, 130",41.38448262,2.170657908
A.V.V. Centre,Magatzem,41.409926,2.216532
Tmb parada 0460,,41.41566201,2.167606176
Comisaria Policia (Pere IV),,41.40463102,2.199045083
Parada Del 87,,41.421537,2.15141
ÌÛrea Metropolitana Barcelona,Carrer 62,41.34037207,2.144954979
Clinica Veterinario Horta- El Carmel,,41.42691673,2.15773265
Terminal C Port Barcelona,Passeig del Comte de Barcelona Joan de BorbÌ_,41.35772516,2.178273746
Seu del districte de Sant Andreu,PlaÌ_a Orfila 1,41.43584563,2.190726399
ClÌ_nica Dental Mare De Deu Del Port,"Carrer De La Mare De Deu Del Port, 281",41.35990797,2.141507864
Centre de Salut Mental d'Horta,,41.431998,2.148661
Garita del Seguridad,,41.35172758,2.153780009
METRO CongrÌ©s,Carrer de Garcilaso,41.42335709,2.181880474
MonbÌ_s SepÌ_lveda/Urgell,,41.38089342,2.159613155
‰Û_Carrer del Cardenal,Carrer del Cardenal Tedeschini,41.43625182,2.171055079
Residencial Mas Piteu,"Carrer Nazaret, 65-83",41.4252827,2.137076267
Bicing 257,C\ de Sant AdriÌÊ 2,41.433685,2.189403
Viajes Lareda,,41.425497,2.152693
Halcon Viatges,Rambla Prim,41.4214677,2.20570205
Centre de Radiodiagnostic - Hospital Vall d'Hebron,,41.4288265,2.142552376
Agenda 21 de Barcelona,"Nil Fabra, 20",41.4059797,2.151861377
Ronda de Dalt (Sortida 1),,41.44702879,2.190561617
Ronda de Dalt (Sortida 2),,41.4465819,2.181940557
Ronda de Dalt (Sortida 4),,41.43940727,2.15801568
WYSTC Confederation Lounge,Avinguda Diagonal  661-671,41.3830234,2.109675407
WYSTC Trade hall,Avinguda Diagonal  661-671,41.38312,2.109782696
WYSTC Message Boards,Avinguda Diagonal  661-671,41.38285033,2.109444737
WYSTC at Hotel Alimara,"Berruguete, 126",41.43371812,2.146732807
WYSTC at Museu Nacional d'Art de Catalunya (MNAC),Palau Nacional. Parc de Montjuic,41.36771065,2.154242992
Institut Cortadellas,Doctor Roux 57,41.39666817,2.130248848
Calle Tamarit,,41.37702029,2.158245943
INSS Numancia,,41.382043,2.139964
Taxi,,41.357765,2.178557
Carrer d'Enric Granados,Carrer d'Enric Granados,41.39058631,2.158572151
Oficina d'AtenciÌ_ Ciutadana SarriÌÊ-Sant Gervasi,"AnglÌ_, 31",41.400089,2.125662
Residencia azurimar,"Nazaret, 16",41.42288084,2.138706562
Acciona Transmediterranea Zurbaran BCN- PMI,Puerto de Barcelona,41.37143835,2.176709203
Parada Bus 78 (Av. Esplugues - Abadessa Olzet),,41.39334106,2.111888885
Oficina de l'Habitatge,Carrer Antoni Capmany 23,41.37129734,2.131524116
Clinica Dental Zona Franca,,41.351494,2.145397
Bus 50,,41.43756569,2.173920995
Institut Municipal de Mercats de Barcelona,"Avinguda d'IcÌÊria, 145 - 147",41.39363288,2.196207481
Parking Gusi,,41.429384,2.19470378
Bicing 281,"Rd. del GuinardÌ_, 179",41.41690922,2.174472864
Bus Turistic - Blue - Parc Guell,,41.4101198,2.136337858
Bicing 264 RepÌ_blica Dominicana,,41.439938,2.197039
Bicing 242,"C\ Ramon AlbÌ_, 1",41.424815,2.176792
Autorentat Meridiana,"Avinguda Meridiana, 369 - 375",41.42926401,2.183630078
Viengo Viajes,Alt de Mariner 20-22,41.43095105,2.159156799
ClÌ_nica Veterinaria Dog Moixet,"Joan Torras, 7",41.43774971,2.189188665
Parada de Bus TMB 46,,41.3751533,2.152369807
Carrer de les CamÌ¬lies,,41.41401988,2.164497077
CAP RÌ_o de Janeiro,"Avinguda de RÌ_o de Janeiro, 83-91",41.4398672,2.181719542
PentÌÊgon,Passeig Sant Gervasi 83,41.41330133,2.137618094
Unitat D'investigacio en Terapia Molecular Del Cancer,,41.42804171,2.141502178
Mustafa Dayi,,41.344652,2.15043
Instituto Nacional De La Seguridad Social,Lope de vega 132,41.40618813,2.202559924
Crystal Serenity Barcelona,,41.35751469,2.178475317
Veronica B,,41.35573,2.170384
Centre MÌ¬dic Sagrera,"Hondures, 33",41.4209026,2.19089163
ADER,"Ciutat D'Elx, 6-8",41.42067003,2.190184593
[TMB] Parada 2129,,41.416905,2.197803
2.112103,146609,poi,Barcelona
Via Julia,,41.44153911,2.176982754
Monster's cave,,41.418358,2.133103
Parada de autobus calle Almansa,,41.443886,2.174491
Institut de RehabilitaciÌ_ Tres Torres,"Cl. Rafael Batlle, 20",41.39604687,2.127431631
Nautalia Viajes,"VÌ_a JÌ_lia, 47-49",41.44068354,2.176408768
Cap270,,41.39577614,2.120762187
Parada Bus 0204,,41.37526146,2.158647
Bicing 423,"C\ Hondures, 32-34",41.41956621,2.190334797
Janina,,41.35559326,2.167063988
Hospital Rate,CARRER GRAN DE SANT ANDREU,41.44483349,2.19067812
MSC Carolina,,41.341526,2.150251
Parada Bus Sagales Mossen Clapes,,41.44261644,2.18621728
Boat Tripode,CARRER GRAN DE SANT ANDREU,41.44472089,2.190635204
Hispano Igualadina BCN-Igualada,,41.38816884,2.125900746
BF Maryam,,41.35569,2.166464
Parada Autobus Hipercor,,41.4254464,2.186188479
[TMB] Parada 0106,,41.41501923,2.19566975
Adif InformaciÌ_n al Ciudadano,La Sagrera,41.41914543,2.192003131
ClÌ_nica Gia,"Garcilaso, 35-39",41.42248823,2.188811302
Ronda Litoral Salida 28,,41.43548618,2.209460755
ClÌ_nica Dental Sant Pau,"Sant Antoni Maria Claret, 192, local 2",41.40969624,2.173805823
Clinica Eugin,"Travessera de les Corts,322",41.38824727,2.138414064
Bus 34,,41.42781266,2.189049452
Parking BS:M Wellington-Zoo,,41.388128,2.192168
Departament de Treball Generalitat de Catalunya,"Albareda, 2-4",41.37370837,2.174420076
ClÌ_nica Dental Vallespir,"Vallespir,85",41.3819069,2.136093323
TMB parada 0109,,41.384695,2.137426
87,,41.42006912,2.151554403
Parada Bus 64,,41.37526212,2.163974117
La Mierda,,41.4113211,2.163196885
"""La HabitaciÌ_n Del PÌÁnico"" del Vall d'Hebron",,41.42768252,2.141248023
"Centre De gestiÌ_ D'EmergÌ¬ncies (GuB,Mossos,Bombers, SEM)",Lleida 28,41.37404417,2.154662608
Fisiocima,Ps Manel Girona 23,41.390774,2.122574037
"Parada del 28, 87, 92, N4 i N5",C. Santuari,41.42008842,2.150993223
CRAE Bon Pastor,"CÌ©sar Augusto Sandino, 7",41.439554,2.202028
Parc de Bombers de Llevant,,41.40489159,2.19868017
Parada bus Bonanova,,41.40612162,2.132981609
TMB 6,,41.38990672,2.12567132
Bsm Bonanova,Pl. Bonanova,41.40626656,2.133796675
"Parada Bus 97, Linea 22, 58 I 75",,41.41066814,2.133403523
Parada Bus 97,,41.409701,2.134737
Parada bus Constitucio,,41.36988655,2.134314489
Bus Stop,,41.428766,2.149846
Bus 70 Up,,41.39303673,2.131197453
Parada autobÌ_s Castelladrall-OristÌÊ,Carrer de OristÌÊ,41.46413104,2.185306996
Vesparking,,41.411949,2.137266
Avinguda Diagonal,,41.38689013,2.122142638
Brownsville,,41.34669185,2.149087
CAP SANTS,,41.37665493,2.134837104
Parking (Antic Espacio Movistar),MartÌ_ i FranquÌ¬s,41.38361282,2.117689879
Ambulatorio Poble Nou,,41.41404861,2.197359786
Parking Apartaments Marina,,41.414696,2.119017
Centre MÌ¬dic AtlÌÊntida,,41.39319251,2.155861818
Bus 0183,,41.3658292,2.136846112
Ciudad De Barcelona,,41.40536904,2.195972223
MSC Melatilde,,41.344141,2.149508
En el Taxi,Sant Andreu Zone,41.42895508,2.184003592
EspaÌ±a,,41.405725,2.196034638
Bravery Ace,,41.33273262,2.141789901
Bicing 218,"C\ Consell de Cent, 566",41.424877,2.1862973
Parada Bus 2246,Av. Parc LogÌ_stic,41.3411499,2.1234206
Instituto Nacional de Toxicologia,,41.37897543,2.179204819
Parking Mundet CETT,,41.43483658,2.148355288
Consulado Geral de Portugal,"Ronda Sant Pere, 7",41.38834118,2.170753878
Clinica Veterinaria,Josep Miret 19,41.42216493,2.19679766
SdS ClÌ_nica Dental,"Diagonal, 169",41.40528587,2.19484396
ClÌ_nica Dental Navas,,41.41587987,2.185862071
Carrer Castillejos,,41.41211207,2.170192458
"Parada 24 , 92",Pl. Raimon Casellas,41.41696457,2.160174443
DelegaciÌ_n Hacienda Caballero,,41.38324872,2.13680007
Neptune Kefalonia,,41.331959,2.146307
INEM Lesseps,Ronda General Mitre 263,41.40636779,2.149400851
Wystc Luncheon,,41.383124,2.109699
WYSTC Trends in Online Travell,,41.383165,2.109899
WYSTC Volunteer Session,,41.383022,2.109781
Ajuntament de Barcelona (Sistemes d'InformaciÌ_),TÌÊnger 98,41.4024691,2.193054557
Susan Borchard,,41.355337,2.166864
Parking Apolo X,Carrer de Cabanes,41.37442552,2.170218229
TMB bus 22,,41.39713795,2.116031591
Parada Bus Av. D'Esplugues - Miret I Sans,,41.391541,2.111474
MSC Shannon,,41.341219,2.149829
TMB Bus 157,,41.37650131,2.118399223
Visemar One,,41.358885,2.178849
Mossos d'Esquadra Aiguablava,,41.44944177,2.182857306
Oficina d'AtenciÌ_ Ciutadana (OAC) del Districte de Nou Barris,PlaÌ_a Major de Nou Barris,41.43675754,2.171310507
MSC Danit,,41.338716,2.149878
Hospital De Dia D'Oncohematologia,,41.42833784,2.142303012
BSM Forum,,41.41122773,2.220123822
Cosco Hamburg,,41.355606,2.166296
Bombers,Carrer Castella s/n,41.40527246,2.198536126
Consorci Per A La NormalitzaciÌ_ LingÌ_Ì_stica,"Carrer d'AvinyÌ_, 36-50",41.3802602,2.178873662
Brens,,41.336604,2.146328
tmb 0396,,41.38152236,2.136217988
TMB Parada 1487,,41.444949,2.176007
Instituto MÌ©dico TecnolÌ_gico,,41.410544,2.158439
Dra. Puigrefagut,,41.40104082,2.137392731
Parada Bus 0612,Muntaner,41.40601025,2.134199419
Parking Centre Medic Delfos,,41.41699757,2.139142916
Gina's bugga!,,41.43646,2.14962
GuÌÊrdia Urbana St. Andreu,Sagrera 179,41.4211024,2.190998474
Bus 74,,41.434987,2.180110216
Tesoreria S.S. Nou Barris,,41.43727324,2.171027393
Oficina DNI,Sant Antoni Maria Claret,41.4131402,2.176920365
"CRIS-UTH, S.L.","Dos De Mayo, 301",41.44823051,2.173987678
Solar Guttman,Av Meridiana/Garcilaso,41.42485033,2.18651969
Taurus J,,41.353274,2.170684
Aggeliki P,,41.35335,2.170525
Parada bus 010 cett,,41.431875,2.160639
NYC Pegasus,,41.352192,2.169851
CDIAP,,41.38496,2.152971
Parquing Saba Hospital Clinic,,41.38859874,2.153271564
Medi Ambient i Serveis Urbans,Torrent de l'Olla 218-220,41.40635365,2.152552075
Avinguda del Paralåálel,Av. del Paralåálel,41.37486482,2.163667061
Barcelona Taxi,,41.375213,2.159248
"Parada buses 22, 28, 92, N4. Av. RepÌ_blica Argentina - Viaducte",,41.41145267,2.144643257
Jork Valiant,,41.344693,2.149269
TAXIAPPLE,,41.439762,2.198626
Bicing 389,Parc De La Ciutadella,41.38739997,2.187494135
Bicing 246,C\ Juan de Garay 116,41.42108813,2.19034079
DelegaciÌ_ Territorial del Govern a Barcelona,Via Laietana 14,41.3832005,2.179863453
Biblioteca Vallcarca I Penitents,,41.41920775,2.139684768
Parada Bus 19/76 Av. JordÌÊ,,41.42707393,2.141689197
Clinica dental Las Palmeras,Gran de Sant Andreu 124,41.4310198,2.189481494
Parada BUS 1119,,41.40803168,2.147779759
Consumer Goods Forum 2011 - Barcelona,,41.38306,2.10984
Dentista Xalabarde,Pg Sant Gervasi,41.4156659,2.1356331
Tunel de La Rovira,,41.41305752,2.168277923
Barcelona Pier,,41.37197797,2.180013657
Pura Vida Quiropractica,Gran via de les Corts Catalanes 688,41.39754406,2.17804338
Bicing 254,"C\ Gran de Sant Andreu, 93-97",41.43054039,2.189510297
Avinguda Madrid,,41.37754978,2.12545014
UrgÌ¬ncies Peracamps,,41.37771386,2.173628267
Bicing 300,C\ de la Maladeta 1,41.431442,2.177466
Casa del Mierdoso,Carrer De Caracas,41.446557,2.201628
Tmb 1225,,41.40501659,2.16597963
CMA CGM Carmen,,41.35316912,2.170298023
Bus 47,,41.43846261,2.172505362
Bus TMB 36,,41.41218861,2.215646949
Parada Bus 1435,Sant AdriÌÊ 103,41.4359453,2.202310227
MSC Teresa,,41.344935,2.148895
Garage Tarsa,Calle Almicar 135,41.424859,2.172294221
MSC Leigh,,41.344472,2.149141
48H OPEN HOUSE BCN 2011 ‰ÛÒ Biblioteca Les Roquetes,"Via FavÌ¬ncia, 288",41.4452616,2.177216291
Bus 73,,41.43924639,2.181302203
MSC Gemma,,41.341928,2.150252
Pou De La Figuera,,41.38814193,2.179032041
Urgencias Traumatologia Vall D'hebron,,41.42762566,2.140499956
Parada Bus 8805,Sant AdriÌÊ,41.43650238,2.1957174
Parada Bus 7 - Diagonal Mar,,41.410733,2.215651
Comissaria Mossos d'Esquadra,PlaÌ_a Espanya,41.37542318,2.150292956
Pac's home,,41.44374854,2.168585011
Citrix Synergy,,41.40912738,2.220239112
Celebrity Solstice Cruise,Barcelona - Barcelona 12nights cruise,41.36970644,2.173652261
CMA CGM Coral,,41.355495,2.167348
Centro De AtenciÌ_n PrimarÌ_a Horta,,41.42930543,2.157598331
Parada Taxi Alts Forns,Passeig Zona Franca,41.358435,2.140731
Grupo MGO,"Carrer de VilarÌ_s, 08022 Barcelona",41.40492276,2.138241442
Parada TMB 8582,,41.424037,2.141861
Parada De BUS 1023,"Carrer d'Enric SanchÌ_s, 08030 Barcelona",41.43616204,2.204010115
Parada Bus 2228,"Carrer de la Ciutat d'AsunciÌ_n, 10, 08030 Barcelona",41.44022208,2.20016865
"Parada Bus Casas(C1,C2,C3)a Bcn",,41.38682625,2.167351874
B:SM Mitre-Putget,Ronda General Mitre 205,41.40514082,2.142183781
Camfic,DiputaciÌ_ 316,41.39435044,2.172347006
Cosco Singapore,,41.350513,2.168361
Bus Linea 73,,41.44010981,2.200240674
Centre de Podologia Florenciano Restoy,,41.441569,2.191917
Ronda de Dalt (sortida de 5),,41.42671279,2.14413971
Consulta Dr Torrent,,41.402941,2.137354
Castaway Cay,,41.356933,2.177439
"Centre Civic ""La Cosa Nostra""",,41.433524,2.167531
Oficina d'AtenciÌ_ Ciutadana (OAC) de Zona Nord,"Carrer Costabona, 3-5",41.46149492,2.177481651
Oficina d'AtenciÌ_ Ciutadana (OAC) del Districte de l'Eixample,"Carrer AragÌ_, 328",41.39545129,2.169456482
Oficina d'AtenciÌ_ Ciutadana (OAC) del Districte de les Corts,"PlaÌ_a Comas, 18",41.38566372,2.130017281
Parking,Neopatria,41.430366,2.189033
Parc de Bombers de MontjuÌøc,Pg Josep Carner 48-56,41.37159956,2.17389822
Cape Spencer,,41.344822,2.148921
Parada 8992,,41.38781098,2.108702018
Parada 0552,,41.38792546,2.10631794
Sanitas,,41.40643892,2.194210224
Tmb 2383,Ronda de Dalt,41.40195702,2.114656121
Parada Bus TMB 0995,,41.40589857,2.132118614
Palau de la Generalitat de Catalunya,"PlaÌ_a St Jaume, 4",41.38040756,2.17410815
B:SM Flos I Calcat,C Flos I Calcat,41.39015885,2.129381112
Gartner Symposium/ITxpo Barcelona,CCIB,41.4114495,2.217843533
Carrer de la Marina,Marina,41.39170066,2.190907262
Analyst One-on-One,,41.40903631,2.219850009
Teknon Serv. Radiologia,,41.40390472,2.1270129
CiST - Barcelona,,41.41331065,2.130335143
Parquing Barcelona EstaciÌ_ De FranÌ_a,,41.38507236,2.186193279
Assistencia Sanitaria Camp Nou,,41.37997325,2.123671728
Ronda Del Mig,plaÌ_a cerda- lesseps,41.39635559,2.135954274
Oficines Ajuntament,"Escar, 1",41.37531743,2.188651017
4459 HDH,,41.35115433,2.169544697
Parquing Marina - Port Olimpic,,41.386913,2.196985
Fas Dammam,,41.3520813,2.170056343
Parada Bus TMB 1714  11 B22,,41.427641,2.191322
Aparcant A Pendre Pel Cul,,41.38877012,2.108847983
Parada 1904 Tmb,"PlaÌ_a d'Eusebi GÌ_ell, 08034 Barcelona",41.39016342,2.114177942
Quadis Rent A Car,"Motors, 144",41.35122,2.147622
"Parada Bus 0015 - 11, 32, 60, 127, N6",,41.44390611,2.170648311
Shadock,,41.39056146,2.198305657
"Parada 60, 66, 30",,41.40388107,2.117069006
Bicing 290,Pl. dels Jardins d'AlfÌÊbia 1,41.43695135,2.174501658
Unidental - Prosperitat,Via Julia,41.44363275,2.178499313
Veracruz Express,,41.355757,2.166623
Parada 60,,41.42462187,2.1371219
Florencia,,41.363606,2.173055
Tokata,,41.344926,2.149163
Unitat d'Atencio al Client Hospital de la Vall d'Hebron,Passeig de la Vall d'Hebron,41.427122,2.139566
USP Deixeus,,41.3850934,2.126499963
Energizer,,41.355927,2.167379
Roza A,,41.35949839,2.168675466
Centre MÌ¬dic la Salut 78,,41.41280517,2.159757074
Parada Bus 0001 AlmogÌÊvers - ÌÛvila,,41.39846111,2.191997021
Ignasi Iglesias,,41.43412351,2.18817538
Parada autobÌ_s 1484,,41.38768191,2.114349402
Miting final Convergencia I UniÌ_,,41.36996844,2.15632712
MSC Bari,,41.338214,2.149467
Parking del Bronx,,41.44000107,2.183270089
Parada 20 TMB Paralel-Margarit,"Av del Paralelo, 08004 Barcelona",41.37502937,2.16385895
Clinica Providencia,,41.40593416,2.156068086
DirecciÌ_ d'AtenciÌ_ al CiutadÌÊ (DAC) - Ajuntament de Barcelona,"Av. Diagonal, 240",41.40455337,2.190560102
Departament de Cultura,,41.37733961,2.176973155
Residencia Assistida JardÌ_ de Pedralbes,,41.40088703,2.112063451
Farmacia Almirall,"Carrer d'Elkano, 70, 08004 Barcelona",41.3739357,2.160898924
Diagnosis Dermatologica,,41.380528,2.147159
HP IPG GWE Staff Meeting,,41.38625019,2.196538766
Registre Propietat Barcelona,Joan MirÌ_ 21,41.39191933,2.193346054
Parada BUS 0633,,41.40384458,2.165048831
Zona examen Pedralbes,Sor Eulalia d'Anzizu,41.38967227,2.111665698
2.193542891,151154,poi,Barcelona
Parada TMB 1323,,41.35456876,2.142998359
Parada Bus Tmb 0651,Pg Fabra I Puig,41.43053644,2.170099
Parada Bus 08917,,41.43452194,2.152743938
Oficina de Atencion al Ciudadano,,41.4062191,2.121759175
Ripollet Bus Express 622,,41.43126531,2.183092496
MOB - Makers of Barcelona,"C. BailÌ¬n, 11",41.391574,2.176972
Parada BUS 1533,Av. PrÌ_ncep d'AstÌ_ries-Guillem Tell,41.40313967,2.150005178
Parking Barceloneta,,41.37578476,2.189188665
TMB Bus 1232,,41.42418341,2.177736228
Centre Penitenciari Dones Wad Ras,,41.39299399,2.195929012
Parquing Heron City,,41.43528604,2.175072729
Bus 39,"Rambla del Carmel, 08032 Barcelona",41.41824619,2.170806661
TMB Parada Bus 1131,Bac De Roda,41.40539999,2.206809001
Policia De La Generalitat,,41.37511437,2.169866165
Consulado Japon,"Pons i Serra, 6",41.39739867,2.114857407
Costa Rica Terminal,Costa Rica (entre J. Elx y Josep Estivill),41.42102781,2.190993674
Barri de Porta,,41.43733517,2.177198716
Bicing 158,"Rambla de Prim, 1, 08019 Barcelona",41.4110196,2.218985347
